Class,Buggy In Version
fit/core-reference/src/test/java/org/apache/syncope/fit/console/UsersITCase.java,30
fit/build-tools/pom.xml,29
client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/DateTextFieldPanel.java,29
client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/DateTimePickerField.java,29
client/console/src/main/java/org/apache/syncope/client/console/panels/Realm.java,29
client/console/src/main/resources/org/apache/syncope/client/console/pages/BasePage.html,29
client/console/src/main/java/org/apache/syncope/client/console/panels/WorkflowTogglePanel.java,29
client/console/src/main/java/org/apache/syncope/client/console/topology/TopologyTogglePanel.java,29
client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/list/ConnConfPropertyListView.java,29
client/console/src/main/java/org/apache/syncope/client/console/wizards/AjaxWizard.java,29
client/console/src/main/java/org/apache/syncope/client/console/wizards/AjaxWizardBuilder.java,29
client/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ConnectorConfPanel.java,29
client/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ProvisionWizardBuilder.java,29
client/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ResourceProvisionPanel.java,29
client/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ResourceWizardBuilder.java,29
client/console/src/main/resources/org/apache/syncope/client/console/topology/TopologyTogglePanel.html,29
client/console/src/main/resources/org/apache/syncope/client/console/topology/TopologyTogglePanel.properties,29
