Release Index,File,LOC,LOC Thouched,LOC Added,MAX LOC Added,Num Revisions,Num Authors,Churn,MAX Churn,ChgSet Size,Max ChgSetSize,Buggy,Num Bugs
1,daffodil/libsrc/README.txt,5,18,9,9,1,1,9,9,136,136,No,0
1,daffodil/bin/daffodil/parser/SchemaParser.class,263,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil.jar,7712,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/constant-values.html,147,344,172,172,1,1,172,172,241,241,No,0
1,daffodil/bin/daffodil/processors/input/binary/BinaryUtil.class,11,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor$$anonfun$7.class,14,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/src/xsd/AN.dfdl.xml,26,66,32,31,2,1,31,31,75,42,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/SimpleElement.scala,93,4,1,1,2,1,0,0,309,300,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor$$anonfun$readTerminator$1$2.class,19,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src-unused/daffodil/xml/DBUtil.scala,406,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/input/binary/FloatBinaryProcessor.class,41,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpaflsmbyfrm41.dfdl.xsd,35,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor$$anonfun$8.class,13,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/src-unused/daffodil/xml/MemoryWarningSystem.scala,107,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/regex/com/thaiopensource/datatype/xsd/regex/xerces2/RegexEngineImpl.html,236,540,270,270,1,1,270,270,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/arguments/ArgumentNumber.scala,42,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor$$anonfun$readTerminator$1$3.class,13,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/list.png,8,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/src/daffodil/arguments/ArgumentDescription.scala,60,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/daffodil/processors/input/binary/DecimalBinaryProcessor.scala,152,80,40,40,1,1,40,40,12,12,No,0
1,daffodil/sub-projects/core/test/BB.dfdl.xsd,26,58,29,29,1,1,29,29,137,137,No,0
1,daffodil/test-suite/ibm-contributed/dpadelonearr_12.xsd,52,114,57,57,1,1,57,57,44,44,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/xml/sax/package-summary.html,181,410,205,205,1,1,205,205,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/annotation/enumerations/RoundingMode.scala,48,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/.idea/vcs.xml,6,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/debugger/BasicTextDebugger$$anonfun$removeBreakpoints$4.class,14,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/test/AL000.xml,4,8,2,2,1,1,0,0,53,53,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/edit.rng,46,110,55,55,1,1,55,55,241,241,No,0
1,daffodil/bin/daffodil/processors/VariableMap$$anonfun$readVariable$1.class,15,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/test/AB000.xml,23,60,15,15,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/.idea/inspectionProfiles/Project_Default.xml,34,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/daffodil-lib/src/xsd/test-all-properties-all-dfdl-annotation-elements.dfdl.xml,210,460,230,230,1,1,230,230,14,14,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor$$anonfun$9.class,13,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/.idea/compiler.xml,23,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/WgTestCases$$anonfun$main$1.class,13,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/MCL/clock on stage 2,43,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/xsd/AM.dfdl.xsd,197,402,0,0,3,2,-201,0,197,80,No,0
1,daffodil/src/daffodil/schema/annotation/Format.scala,1032,250,83,80,2,2,41,40,148,136,No,0
1,daffodil/bin/daffodil/parser/AnnotationParser$.class,832,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/daffodil/dsom/SchemaComponent1.scala,184,1350,225,225,3,3,-225,225,176,137,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/show.png,5,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/bin/daffodil/processors/xpath/StringResult$.class,12,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/sample/datatype/src/com/thaiopensource/datatype/sample/BalancedString.java,25,60,30,30,1,1,30,30,241,241,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/Mail.png,12,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/.idea/libraries/lib.xml,21,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/test-suite/ibm-contributed/dpadelbcd_01.dfdl.xsd,62,158,79,79,1,1,79,79,44,44,No,0
1,daffodil/test-suite/ibm-contributed/dpaspc81_01.dfdl.xsd,46,102,51,51,1,1,51,51,44,44,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/org/relaxng/datatype/DatatypeLibraryFactory.html,196,454,227,227,1,1,227,227,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/regex/deprecated-list.html,123,288,144,144,1,1,144,144,241,241,No,0
1,daffodil/sub-projects/daffodil-lib/bin/daffodil/util/Misc.class,14,0,0,0,2,1,0,0,58,33,No,0
1,daffodil/sub-projects/core/test/AX.xsd,31,136,0,0,2,2,-68,0,156,80,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/xml/sax/CountingErrorHandler.html,421,954,477,477,1,1,477,477,241,241,No,0
1,daffodil/sub-projects/core/src/xsd/AV.dfdl.xml,188,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/MCL/GKS 7 Scripts,115,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpaflsaln101_01.dfdl.xsd,101,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpadelmulcho_01.xsd,75,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/xsd/AQ.dfdl.xml,30,74,36,35,2,1,35,35,75,42,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/full-1.png,16,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/index-all.html,306,650,325,325,1,1,325,325,241,241,No,0
1,daffodil/bin/daffodil/parser/SchemaParser$$anonfun$getTopElements$1.class,8,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/flag.png,12,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/meta.rng,33,74,37,37,1,1,37,37,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/auto/SchemaReaderFactorySchemaReceiverFactory.html,284,640,320,320,1,1,320,320,241,241,No,0
1,daffodil/libsrc/joda-time-1.6-sources.jar,3828,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/regex/com/thaiopensource/datatype/xsd/regex/java/Translator.html,228,520,260,260,1,1,260,260,241,241,No,0
1,daffodil/bin/daffodil/parser/regex/Regex$$anonfun$setStateNumbers$5.class,22,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/src/xsd/AP.dfdl.xml,25,66,32,31,2,1,31,31,75,42,No,0
1,daffodil/test/AM.xsd,200,48,12,12,1,1,0,0,15,15,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/org/relaxng/datatype/ValidationContext.html,268,618,309,309,1,1,309,309,241,241,No,0
1,daffodil/sub-projects/core/lib/batik-ext-1.7.jar,101,0,0,0,1,1,0,0,241,241,No,0
1,daffodil/.idea/modules.xml,8,18,9,9,1,1,9,9,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/regex/com/thaiopensource/datatype/xsd/regex/xerces2/package-tree.html,132,304,152,152,1,1,152,152,241,241,No,0
1,daffodil/sub-projects/core/src/xsd/AQ.dfdl.xsd,30,70,0,0,3,2,-35,0,197,80,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/auto/package-frame.html,63,148,74,74,1,1,74,74,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/VariableMap.scala,123,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$getBinaryRepresentation$1.class,11,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/processors/input/text/BooleanTextProcessor$$anonfun$makeIntoBoolean$2.class,12,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/xpath/XPathUtil.scala,153,158,58,49,4,1,37,30,374,300,No,0
1,daffodil/build.properties.example,6,14,7,7,1,1,7,7,17,17,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/full-4.png,16,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/srcTest/daffodil/StandAloneTests.scala,176,936,276,186,5,3,84,88,542,300,No,0
1,daffodil/sub-projects/daffodil-lib/.classpath,16,168,53,16,5,3,22,10,230,137,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor$$anonfun$6.class,14,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/test/AD.dfdl.xsd,32,80,40,40,1,1,40,40,137,137,No,0
1,daffodil/sub-projects/core/test/AZ.xsd,24,112,0,0,2,2,-56,0,156,80,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor$$anonfun$readTerminator$1$1.class,21,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/daffodil-lib/src/daffodil/schema/annotation/props/ByHandMixins.scala,75,194,96,77,3,2,95,77,23,14,No,0
1,daffodil/test-suite/ibm-contributed/dpaimptxt.dfdl.xsd,32,74,37,37,1,1,37,37,44,44,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/xerces/package-summary.html,133,310,155,155,1,1,155,155,241,241,No,0
1,daffodil/sub-projects/core/src/xsd/BF.dfdl.xml,27,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/parser/VariableEncodingStreamReader.class,79,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/xsd/AV.dfdl.xsd,188,424,0,0,3,2,-212,0,197,80,No,0
1,daffodil/bin/daffodil/parser/regex/Regex$$anonfun$setStateNumbers$4.class,8,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/daffodil.sh,5,0,0,0,1,1,0,0,6,6,No,0
1,daffodil/bin/daffodil/arguments/SingleValue$.class,12,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/daffodil-lib/bin/daffodil/exceptions/VE.class,9,0,0,0,2,1,0,0,58,33,No,0
1,daffodil/sub-projects/core/srcTest/daffodil/processors/test/unit/ProcessorFactoryTest.scala,203,72,18,18,2,1,0,0,323,300,No,0
1,daffodil/bin/daffodil/arguments/RequiredMultiple$.class,17,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/processors/input/text/NumberTextProcessor.class,143,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/doc/structure.dia,15,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/libsrc/jdom-1.1.2-javadoc.jar,3126,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/src/daffodil/exceptions/MalformedXMLException.scala,40,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/daffodil/processors/internal/DebuggingInternalProcessor.scala,53,8,2,2,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/FlagPropertyId.html,238,544,272,272,1,1,272,272,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/annotation/InputValue.scala,53,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/daffodil-lib/bin/daffodil/util/ToSerialize.class,40,0,0,0,2,1,0,0,58,33,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/go.png,11,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$1.class,12,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/auto/Rewindable.html,213,490,245,245,1,1,245,245,241,241,No,0
1,daffodil/sub-projects/core/.project,23,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/exclude/basic.rng,122,244,122,122,1,1,122,122,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/schematron/SchematronSchemaReaderFactory.html,274,622,311,311,1,1,311,311,241,241,No,0
1,daffodil/sub-projects/core/test/AI.dfdl.xsd,38,88,43,37,2,2,42,37,190,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/ssismap.rng,12,28,14,14,1,1,14,14,241,241,No,0
1,daffodil/sub-projects/core/test-suite/tresys-contributed/AA.dfdl.xsd,30,72,36,36,1,1,36,36,3,3,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/datatype/org/relaxng/datatype/helpers/package-summary.html,141,326,163,163,1,1,163,163,241,241,No,0
1,daffodil/sub-projects/core/srcTest/daffodil/processors/input/SchemaEscaping.scala,204,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/licq.png,7,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpaimptxt.dfdl.xsd,32,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/srcTest/daffodil/TresysTests.scala,9,30,15,15,1,1,15,15,3,3,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/xml/sax/AbstractLexicalHandler.html,365,834,417,417,1,1,417,417,241,241,No,0
1,daffodil/bin/daffodil/processors/VariableState.class,11,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/attach.png,12,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/knotify.png,9,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/.settings/org.eclipse.wst.xsl.core.prefs,12,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/ProcessorResult.class,9,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/srcTest/daffodil/schema/test/integration/Runner.scala,4,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test/AL.xsd,29,124,0,0,2,2,-62,0,156,80,No,0
1,daffodil/sub-projects/core/src/daffodil/exceptions/DFDLSchemaDefinitionException.scala,45,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/xsd/AU.dfdl.xml,29,76,36,33,2,1,34,33,75,42,No,0
1,daffodil/.idea/libraries/lib.xml,21,42,21,21,1,1,21,21,300,300,No,0
1,daffodil/sub-projects/core/examples/example2-simple text/schema.dfdl.xsd,19,0,0,0,2,2,0,0,156,80,No,0
1,daffodil/bin/daffodil/exceptions/DFDLSchemaDefinitionException.class,26,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/src/xsd/AZ.dfdl.xml,26,68,33,32,2,1,32,32,75,42,No,0
1,daffodil/src/daffodil/Main.scala,234,152,56,38,2,2,36,36,148,136,No,0
1,daffodil/lib/saxon-b9-1-0-8/saxon9-s9api.jar,1321,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/src/xsd/AL.dfdl.xsd,31,70,0,0,3,2,-35,0,197,80,No,0
1,daffodil/sub-projects/core/src/daffodil/xml/Namespaces.scala,141,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpaflsoneini_01.dfdl.xsd,42,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/xsd/AG.dfdl.xsd,47,108,0,0,3,2,-54,0,197,80,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/util/PropertyId.html,282,642,321,321,1,1,321,321,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/rng/SAXSchemaReceiverFactory.html,281,634,317,317,1,1,317,317,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/sample/datatype/datatype-sample.rng,5,12,6,6,1,1,6,6,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/overview-summary.html,160,364,182,182,1,1,182,182,241,241,No,0
1,daffodil/sub-projects/core/lib/joda-time-1.6.jar,5208,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test/AN.dfdl.xsd,26,62,31,31,1,1,31,31,137,137,No,0
1,daffodil/sub-projects/core/lib/saxon-b9-1-0-8/saxon9-jdom.jar,389,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$23.class,8,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/processors/input/text/BooleanTextProcessor$$anonfun$makeIntoBoolean$7.class,13,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/sample/datatype/src/META-INF/services/org.relaxng.datatype.DatatypeLibraryFactory,1,2,1,1,1,1,1,1,241,241,No,0
1,daffodil/src/xsd/AK.dfdl.xml,78,170,84,83,2,1,83,83,75,42,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/input/binary/BooleanBinaryProcessor.scala,86,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/lib/derby.jar,21558,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/libsrc/joda-time-1.6-javadoc.jar,9728,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/bin/daffodil/exceptions/ElementNotFoundException.class,22,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpaflsenc101_04_01.dfdl.xsd,35,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/xsd/AF.dfdl.xml,49,112,55,54,2,1,54,54,75,42,No,0
1,daffodil/src/daffodil/processors/xpath/XPathUtil.scala,116,50,19,19,1,1,13,13,136,136,No,0
1,daffodil/src/daffodil/schema/annotation/AttributeValue.scala,57,30,14,14,1,1,13,13,136,136,No,0
1,daffodil/bin/daffodil/debugger/BasicTextDebugger$$anonfun$printText$1.class,18,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/processors/input/text/NumberTextProcessor$$anonfun$1.class,14,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/list.rng,77,184,92,92,1,1,92,92,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/sample/datatype/invalid.xml,1,2,1,1,1,1,1,1,241,241,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/full-3.png,14,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/src/daffodil/arguments/package.html,8,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/SchemaReaderFactory.html,212,486,243,243,1,1,243,243,241,241,No,0
1,daffodil/bin/daffodil/processors/NothingFound.class,20,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/xsd/BA.dfdl.xsd,62,134,0,0,3,2,-67,0,197,80,No,0
1,daffodil/sub-projects/core/doc/design-notes/exports/daffodil.html_files/icons/up.png,11,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/attribs.rng,52,122,61,61,1,1,61,61,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/inlstyle.rng,9,22,11,11,1,1,11,11,241,241,No,0
1,daffodil/src/xsd/AA.dfdl.xml,30,76,37,36,2,1,36,36,75,42,No,0
1,daffodil/bin/daffodil/parser/regex/Regex$$anonfun$addAlternatives$1.class,14,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/lib/scalatest-1.6.1.jar,21521,0,0,0,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/MCL/GKS 1 Primitives,238,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/doc/DFDL-Schema-Object-Model/exports/ChangeLog.png,6,0,0,0,1,1,0,0,137,137,No,0
1,daffodil/src/daffodil/processors/internal/Assert.scala,91,4,1,1,1,1,0,0,136,136,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/annotation/Format.scala,1035,16,8,4,3,3,8,4,352,300,No,0
1,daffodil/sub-projects/core/src/xsd/AD.dfdl.xml,32,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/auto/SchemaFuture.html,205,474,237,237,1,1,237,237,241,241,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/help-doc.html,192,434,217,217,1,1,217,217,241,241,No,0
1,daffodil/test/BB000.xml,10,36,9,9,1,1,0,0,136,136,No,0
1,daffodil/bin/daffodil/processors/TerminatorFound.class,55,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/processors/Variable.class,87,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/MCL/GKS 3 3d Trans n Perspective,137,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/ComplexElement.scala,80,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/arguments/ArgumentParser$$anonfun$3.class,16,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/debugger/BasicTextDebugger$$anonfun$removeBreakpoints$1.class,23,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/daffodil-lib/bin/daffodil/util/TestUtil$$anonfun$testAssert$1$$anonfun$apply$1.class,6,0,0,0,2,1,0,0,58,33,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/auto/package-tree.html,156,352,176,176,1,1,176,176,241,241,No,0
1,daffodil/sub-projects/core/libsrc/joda-time-1.6-sources.jar,3828,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/parser/regex/Regex$InnerRegexCompiled$$anonfun$startsWith$1.class,15,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/test-suite/ibm-contributed/dpacaltxt_43.dfdl.xsd,97,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/daffodil/exceptions/TerminatorMissingException.scala,46,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/daffodil-lib/src/daffodil/util/ResourceResolver.java,142,704,352,176,2,2,352,176,45,36,No,0
1,daffodil/bin/daffodil/processors/Success$.class,17,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/srcTest/daffodil/xml/test/unit/Runner.scala,4,10,3,3,1,1,1,1,16,16,No,0
1,daffodil/sub-projects/core/src/daffodil/util/ListUtils.scala,23,84,36,29,2,2,30,29,51,41,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/util/UriOrFile.html,261,598,299,299,1,1,299,299,241,241,No,0
1,daffodil/bin/daffodil/processors/xpath/XPathUtil$.class,40,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/test/BA.dfdl.xsd,64,138,69,67,2,2,69,67,190,137,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$getBeforeProcessor$4.class,12,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/src/daffodil/processors/input/binary/DecimalBinaryProcessor.scala,152,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/src/xsd/BE.dfdl.xml,23,58,28,27,2,1,27,27,75,42,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$10.class,10,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/grddlTest/SimpleCSV.in,12,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/srcTest/daffodil/processors/test/unit/XPathUtilTest.scala,111,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/exceptions/ElementProcessingException.class,23,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/processors/ProcessorFactory$$anonfun$getTextRepresentation$2.class,11,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/.idea/copyright/profiles_settings.xml,5,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/src/daffodil/exceptions/ElementNotValidException.scala,43,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor$$anonfun$10.class,13,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor$$anonfun$readTerminator$1$2$$anonfun$apply$mcVI$sp$2.class,11,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/image.rng,36,80,40,40,1,1,40,40,241,241,No,0
1,daffodil/sub-projects/core/src/xsd/AQ.dfdl.xml,30,0,0,0,1,1,0,0,300,300,No,0
1,daffodil/bin/daffodil/processors/input/binary/BinaryProcessor.class,231,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/bin/daffodil/processors/input/text/TextProcessor$$anonfun$1.class,14,0,0,0,2,2,0,0,600,300,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/doc/api/jing/com/thaiopensource/validate/schematron/package-summary.html,141,326,163,163,1,1,163,163,241,241,No,0
1,daffodil/build-typesafe.xml,81,192,96,96,1,1,96,96,2,2,No,0
1,daffodil/sub-projects/core/libsrc/icu4j-charset-4_8_1_1-src.jar,1542,0,0,0,1,1,0,0,53,53,No,0
1,daffodil/sub-projects/core/libsrc/jing-20081028/lib/xhtml/modules/events.rng,195,416,208,208,1,1,208,208,241,241,No,0
1,daffodil/sub-projects/core/src/daffodil/schema/annotation/AnnotationPart.scala,52,0,0,0,1,1,0,0,300,300,No,0
