Release Index,File,LOC,LOC Thouched,LOC Added,MAX LOC Added,AVERAGE LOC Added,Num Revisions,Num Authors,Churn,MAX Churn,AVERAGE Churn,ChgSet Size,MAX ChgSetSize,AVERAGE ChgSetSize,Buggy,Num Bugs
1,process/src/main/java/org/apache/ivory/messaging/ProcessMessageCreator.java,44,358,152,62,38.0,4,2,125,62,31.25,24,10,6.0,No,0
1,common/src/main/java/org/apache/ivory/entity/v0/process/Property.java,104,120,30,8,3.75,8,2,0,0,0.0,66,35,8.25,No,0
1,prism/src/main/java/org/apache/ivory/resource/proxy/ProcessInstanceManagerProxy.java,177,1870,503,89,45.72727272727273,11,3,71,85,6.454545454545454,251,49,22.818181818181817,No,0
1,oozie/src/main/java/org/apache/ivory/oozie/workflow/FLAG.java,27,148,37,37,18.5,2,1,0,37,0.0,118,66,59.0,No,0
1,messaging/src/main/java/org/apache/ivory/messaging/ProcessMessage.java,86,1350,270,135,54.0,5,3,-135,135,-27.0,184,104,36.8,No,0
1,client/src/main/java/org/apache/ivory/resource/ProcessInstancesResult.java,103,1188,460,78,18.4,25,6,326,78,13.04,526,80,21.04,No,0
1,common/src/main/java/org/apache/ivory/converter/CustomDefaultDatasetToCoordinatorConverter.java,58,158,79,79,79.0,1,1,79,79,79.0,30,30,30.0,No,0
1,common/src/test/java/org/apache/ivory/mappers/ProcessToCoordinatorTest.java,64,44,11,9,5.5,2,1,0,0,0.0,68,55,34.0,No,0
1,metrics/src/main/java/org/apache/falcon/plugin/LoggingPlugin.java,27,50,23,18,7.666666666666667,3,2,21,18,7.0,549,289,183.0,No,0
1,common/src/main/java/org/apache/ivory/workflow/engine/AbstractWorkflowEngine.java,52,158,78,75,39.0,2,2,77,75,38.5,42,24,21.0,No,0
1,webapp/src/main/java/org/apache/ivory/service/ServiceInitializer.java,42,106,53,52,26.5,2,2,53,52,26.5,21,18,10.5,No,0
1,client/src/main/java/org/apache/ivory/entity/v0/feed/package-info.java,6,18,0,0,0.0,3,2,-9,0,-3.0,319,140,106.33333333333333,No,0
1,common/src/main/java/org/apache/ivory/monitors/Monitored.java,26,340,136,34,27.2,5,4,102,34,20.4,134,104,26.8,No,0
1,test-util/src/main/java/org/apache/falcon/cluster/util/EmbeddedCluster.java,159,148,36,17,7.2,5,2,-2,2,-0.4,784,289,156.8,Yes,1
1,client/src/main/java/org/apache/ivory/entity/v0/process/LateProcess.java,140,316,0,0,0.0,3,2,-158,0,-52.666666666666664,319,140,106.33333333333333,No,0
1,messaging/src/test/java/org/apache/ivory/messaging/IvoryTopicProducerTest.java,140,1548,612,131,36.0,17,4,450,131,26.470588235294116,421,52,24.764705882352942,No,0
1,oozie/src/main/java/org/apache/ivory/oozie/coordinator/DATASETS.java,103,464,116,116,58.0,2,1,0,116,0.0,118,66,59.0,No,0
1,common/src/main/java/org/apache/falcon/util/StartupProperties.java,43,156,40,26,10.0,4,2,2,2,0.5,848,289,212.0,No,0
1,webapp/src/test/java/org/apache/falcon/resource/AbstractTestBase.java,351,540,144,84,36.0,4,2,18,18,4.5,792,289,198.0,No,0
1,oozie/src/main/java/org/apache/ivory/oozie/workflow/DECISION.java,82,388,97,97,48.5,2,1,0,97,0.0,118,66,59.0,No,0
1,webapp/src/main/java/org/apache/ivory/listener/ContextStartupListener.java,80,308,126,47,10.5,12,5,98,44,8.166666666666666,279,80,23.25,No,0
1,rerun/src/main/java/org/apache/falcon/rerun/event/RetryEvent.java,50,154,41,34,10.25,4,2,5,5,1.25,805,289,201.25,No,0
1,webapp/src/main/java/org/apache/ivory/resource/ProcessInstancesResult.java,70,344,86,80,10.75,8,3,0,80,0.0,166,104,20.75,No,0
1,common/src/main/java/org/apache/ivory/entity/v0/dataset/Parameter.java,47,146,7,7,3.5,2,1,-59,0,-29.5,120,95,60.0,No,0
1,oozie/src/main/java/org/apache/ivory/oozie/coordinator/FLAG.java,27,148,37,37,18.5,2,1,0,37,0.0,118,66,59.0,No,0
1,oozie/src/main/java/org/apache/ivory/oozie/workflow/FS.java,155,680,170,170,85.0,2,1,0,170,0.0,118,66,59.0,No,0
1,common/src/main/java/org/apache/airavat/entity/v0/InputType.java,154,606,239,148,79.66666666666667,3,1,175,148,58.333333333333336,73,34,24.333333333333332,No,0
1,common/src/main/java/org/apache/ivory/entity/v0/dataset/Path.java,47,236,59,59,29.5,2,1,0,59,0.0,158,95,79.0,No,0
1,common/src/main/java/org/apache/airavat/converter/CustomFrequencyConverter.java,32,96,48,48,48.0,1,1,48,48,48.0,11,11,11.0,No,0
